Journal Title,eISSN,Open Access Status,Included in R&P agreement,Explanation if not included,Subject,Publisher,Agreement Duration
The International Journal of Health Planning and Management,10991751,Hybrid,Y,,Public Health Services & Policy,Wiley,2022-2025
The International Journal of Medical Robotics and Computer Assisted Surgery,1478596X,Hybrid,Y,,Surgery & Surgical Specialties,Wiley,2022-2025
The Journal of American Culture,1542734X,Hybrid,Y,,American Studies,Wiley,2022-2025
The Journal of Clinical Pharmacology,15524604,Hybrid,Y,,Clinical Pharmacology & Therapeutics,Wiley,2022-2025
The Journal of Comparative Neurology,10969861,Hybrid,Y,,Neurosystems,Wiley,2022-2025
The Journal of Creative Behavior,21626057,Hybrid,Y,,Cognitive Psychology,Wiley,2022-2025
The Journal of Dermatology,13468138,Hybrid,Y,,Dermatology,Wiley,2022-2025
The Journal of Finance,15406261,Hybrid,Y,,General Finance & Investments,Wiley,2022-2025
The Journal of Futures Markets,10969934,Hybrid,Y,,General Finance & Investments,Wiley,2022-2025
The Journal of Gene Medicine,15212254,Hybrid,Y,,DNA & RNA Therapies,Wiley,2022-2025
The Journal of Humanistic Counseling,21611939,Hybrid,Y,,Psychotherapy & Counseling,Wiley,2022-2025
The Journal of Industrial Economics,14676451,Hybrid,Y,,General & Introductory Economics,Wiley,2022-2025
The Journal of Latin American and Caribbean Anthropology,19354940,Hybrid,Y,,Latin- & Meso-American Anthropology,Wiley,2022-2025
The Journal of Pathology,10969896,Hybrid,Y,,Pathology,Wiley,2022-2025
The Journal of Physiology,14697793,Hybrid,Y,,Anatomy & Physiology,Wiley,2022-2025
The Journal of Political Philosophy,14679760,Hybrid,Y,,Political & Economic Philosophy,Wiley,2022-2025
The Journal of Popular Culture,15405931,Hybrid,Y,,Popular Culture,Wiley,2022-2025
The Journal of Rural Health,17480361,Hybrid,Y,,Consumer Health General,Wiley,2022-2025
The Journal of Wildlife Management,19372817,Hybrid,Y,,Conservation Science,Wiley,2022-2025
The Journal of World Intellectual Property,17471796,Hybrid,Y,,General & Introductory Law,Wiley,2022-2025
The Laryngoscope,15314995,Hybrid,Y,,"Otolaryngology (Ear, Nose & Throat)",Wiley,2022-2025
The Manchester School,14679957,Hybrid,Y,,General & Introductory Economics,Wiley,2022-2025
The Milbank Quarterly,14680009,Hybrid,Y,,Health & Social Care,Wiley,2022-2025
The Modern Language Journal,15404781,Hybrid,Y,,Applied Linguistics,Wiley,2022-2025
The Modern Law Review,14682230,Hybrid,Y,,General & Introductory Law,Wiley,2022-2025
The Muslim World,14781913,Hybrid,Y,,Islam,Wiley,2022-2025
The Obstetrician & Gynaecologist,17444667,Hybrid,Y,,Obstetrics,Wiley,2022-2025
The Philosophical Forum,14679191,Hybrid,Y,,General Philosophy,Wiley,2022-2025
The Photogrammetric Record,14779730,Hybrid,Y,,GIS & Remote Sensing,Wiley,2022-2025
The Plant Journal,1365313X,Hybrid,Y,,Plant Science,Wiley,2022-2025
The Political Quarterly,1467923X,Hybrid,Y,,General & Introductory Political Science,Wiley,2022-2025
The Prostate,10970045,Hybrid,Y,,Urology,Wiley,2022-2025
The RAND Journal of Economics,17562171,Hybrid,Y,,General & Introductory Economics,Wiley,2022-2025
The Reading Teacher,19362714,Hybrid,Y,,Literacy & Reading,Wiley,2022-2025
The Russian Review,14679434,Hybrid,Y,,Cultural Studies General,Wiley,2022-2025
The Scandinavian Journal of Economics,14679442,Hybrid,Y,,General & Introductory Economics,Wiley,2022-2025
The Southern Journal of Philosophy,20416962,Hybrid,Y,,General Philosophy,Wiley,2022-2025
The Structural Design of Tall and Special Buildings,15417808,Hybrid,Y,,Structural & Building Engineering,Wiley,2022-2025
The World Economy,14679701,Hybrid,Y,,General & Introductory Economics,Wiley,2022-2025
Theoria,17552567,Hybrid,Y,,General Philosophy,Wiley,2022-2025
Therapeutic Apheresis and Dialysis,17449987,Hybrid,Y,,Nephrology,Wiley,2022-2025
Thunderbird International Business Review,15206874,Hybrid,Y,,International Management,Wiley,2022-2025
Tijdschrift voor Economische en Sociale Geografie,14679663,Hybrid,Y,,General & Introductory Geography,Wiley,2022-2025
Topics in Cognitive Science,17568765,Hybrid,Y,,Cognitive Science,Wiley,2022-2025
Traditional & Kampo Medicine,20534515,Hybrid,Y,,Pharmacology & Pharmaceutical Medicine,Wiley,2022-2025
Traffic,16000854,Hybrid,Y,,Cell & Molecular Biology,Wiley,2022-2025
Transactions in GIS,14679671,Hybrid,Y,,GIS & Remote Sensing,Wiley,2022-2025
Transactions of the Institute of British Geographers,14755661,Hybrid,Y,,General & Introductory Geography,Wiley,2022-2025
Transactions of the Philological Society,1467968X,Hybrid,Y,,General & Introductory Linguistics,Wiley,2022-2025
Transactions on Emerging Telecommunications Technologies,21613915,Hybrid,Y,,Communication Technology,Wiley,2022-2025
Transfusion,15372995,Hybrid,Y,,Hematology,Wiley,2022-2025
Transfusion Medicine,13653148,Hybrid,Y,,Blood Transfusion,Wiley,2022-2025
Transplant Infectious Disease,13993062,Hybrid,Y,,Transplantation,Wiley,2022-2025
Transportation Journal,2157328X,Hybrid,Y,,Transportation,Wiley,2022-2025
Tropical Medicine & International Health,13653156,Hybrid,Y,,Infectious Disease,Wiley,2022-2025
Ultrasound in Obstetrics & Gynecology,14690705,Hybrid,Y,,Obstetrics & Gynecology,Wiley,2022-2025
Veterinary and Comparative Oncology,14765829,Hybrid,Y,,General & Introductory Veterinary Medicine,Wiley,2022-2025
Veterinary Clinical Pathology,1939165X,Hybrid,Y,,General & Introductory Veterinary Medicine,Wiley,2022-2025
Veterinary Dermatology,13653164,Hybrid,Y,,Veterinary Dermatology,Wiley,2022-2025
Veterinary Ophthalmology,14635224,Hybrid,Y,,General & Introductory Veterinary Medicine,Wiley,2022-2025
Veterinary Radiology & Ultrasound,17408261,Hybrid,Y,,Veterinary Imaging,Wiley,2022-2025
Veterinary Record,20427670,Hybrid,Y,,General & Introductory Veterinary Medicine,Wiley,2022-2025
Veterinary Record Case Reports,20526121,Hybrid,Y,,General & Introductory Veterinary Medicine,Wiley,2022-2025
Veterinary Surgery,1532950X,Hybrid,Y,,General & Introductory Veterinary Medicine,Wiley,2022-2025
Vietnam Journal of Chemistry,25728288,Hybrid,Y,,General Chemistry,Wiley,2022-2025
Visual Anthropology Review,15487458,Hybrid,Y,,Anthropology of Art & Media,Wiley,2022-2025
Vox Sanguinis,14230410,Hybrid,Y,,Blood Transfusion,Wiley,2022-2025
Water and Environment Journal,17476593,Hybrid,Y,,Water Resource Management,Wiley,2022-2025
Water Environment Research,15547531,Hybrid,Y,,Water Resources,Wiley,2022-2025
Weather,14778696,Hybrid,Y,,Atmospheric Sciences,Wiley,2022-2025
Weed Biology and Management,14456664,Hybrid,Y,,"Pests, Diseases & Weeds",Wiley,2022-2025
Weed Research,13653180,Hybrid,Y,,"Pests, Diseases & Weeds",Wiley,2022-2025
Wildlife Monographs,19385455,Hybrid,Y,,Conservation Science,Wiley,2022-2025
WIREs Climate Change,17577799,Hybrid,Y,,Atmospheric Sciences,Wiley,2022-2025
WIREs Cognitive Science,19395086,Hybrid,Y,,Cognitive Science,Wiley,2022-2025
WIREs Computational Molecular Science,17590884,Hybrid,Y,,Computational Chemistry & Molecular Modeling,Wiley,2022-2025
WIREs Computational Statistics,19390068,Hybrid,Y,,Computational & Graphical Statistics,Wiley,2022-2025
WIREs Data Mining and Knowledge Discovery,19424795,Hybrid,Y,,Data Mining & Knowledge Discovery,Wiley,2022-2025
WIREs Energy and Environment,2041840X,Hybrid,Y,,Energy & Environmental Impact,Wiley,2022-2025
WIREs Forensic Science,25739468,Hybrid,Y,,Forensic Science,Wiley,2022-2025
WIREs Mechanisms of Disease,26929368,Hybrid,Y,,Physiology,Wiley,2022-2025
WIREs Nanomedicine and Nanobiotechnology,19390041,Hybrid,Y,,Nanobiotechnology,Wiley,2022-2025
WIREs RNA,17577012,Hybrid,Y,,Biochemistry,Wiley,2022-2025
WIREs Water,20491948,Hybrid,Y,,General & Introductory Earth Sciences,Wiley,2022-2025
World Affairs,19401582,Hybrid,Y,,Current Affairs,Wiley,2022-2025
World Englishes,1467971X,Hybrid,Y,,Modern & World English,Wiley,2022-2025
World Food Policy,23728639,Hybrid,Y,,Public Policy & Administration,Wiley,2022-2025
World Journal of Surgery,14322323,Hybrid,Y,,Surgery & Surgical Specialties,Wiley,2022-2025
World Medical & Health Policy,19484682,Hybrid,Y,,Public Policy & Administration,Wiley,2022-2025
World Water Policy,2639541X,Hybrid,Y,,Public Policy & Administration,Wiley,2022-2025
Worldviews on Evidence-Based Nursing,17416787,Hybrid,Y,,Evidence-based Practice,Wiley,2022-2025
Wound Repair and Regeneration,1524475X,Hybrid,Y,,Dermatology,Wiley,2022-2025
Xenotransplantation,13993089,Hybrid,Y,,Transplantation,Wiley,2022-2025
X-Ray Spectrometry,10974539,Hybrid,Y,,Spectroscopy,Wiley,2022-2025
Yeast,10970061,Hybrid,Y,,Microbiology & Virology,Wiley,2022-2025
ZAMM - Journal of Applied Mathematics and Mechanics,15214001,Hybrid,Y,,General & Introductory Mathematics,Wiley,2022-2025
Zeitschrift für anorganische und allgemeine Chemie,15213749,Hybrid,Y,,Inorganic Chemistry,Wiley,2022-2025
Zoo Biology,10982361,Hybrid,Y,,Animal Science & Zoology,Wiley,2022-2025
Zoologica Scripta,14636409,Hybrid,Y,,Evolution,Wiley,2022-2025
Zoonoses and Public Health,18632378,Hybrid,Y,,Microbiology & Virology,Wiley,2022-2025
Abstract and Applied Analysis,16870409,Gold OA,Y,,Abstract And Applied Analysis,Wiley,2022-2025
ACR Open Rheumatology,25785745,Gold OA,Y,,Rheumatology,Wiley,2022-2025
Acta Neurologica Scandinavica,16000404,Gold OA,Y,,Neurology,Wiley,2022-2025
Acta Obstetricia et Gynecologica Scandinavica,16000412,Gold OA,Y,,Obstetrics & Gynecology,Wiley,2022-2025
Active and Passive Electronic Components,15635031,Gold OA,Y,,Electronic Components,Wiley,2022-2025
Acute Medicine & Surgery,20528817,Gold OA,Y,,Emergency Medicine & Trauma,Wiley,2022-2025
Addiction Biology,13691600,Gold OA,Y,,Neuroscience,Wiley,2022-2025
Advanced Chinese Medicine,28368886,Gold OA,Y,,Medicine,Wiley,2022-2025
Advanced Electronic Materials,2199160X,Gold OA,Y,,Electronic Materials,Wiley,2022-2025
Advanced Energy and Sustainability Research,26999412,Gold OA,Y,,Materials for Energy Systems,Wiley,2022-2025
Advanced Genetics,26416573,Gold OA,Y,,Genetics,Wiley,2022-2025
Advanced Gut & Microbiome Research,27551652,Gold OA,Y,,Gastroenterology,Wiley,2022-2025
Advanced Intelligent Systems,26404567,Gold OA,Y,,Intelligent Systems & Agents,Wiley,2022-2025
Advanced Materials Interfaces,21967350,Gold OA,Y,,"Thin Films, Surfaces & Interfaces",Wiley,2022-2025
Advanced NanoBioMed Research,26999307,Gold OA,Y,,Nanomedicine,Wiley,2022-2025
Advanced Photonics Research,26999293,Gold OA,Y,,Optics & Photonics,Wiley,2022-2025
Advanced Physics Research,27511200,Gold OA,Y,,Condensed Matter,Wiley,2022-2025
Advanced Robotics Research,29439973,Gold OA,Y,,Robotics,Wiley,2022-2025
Advanced Science,21983844,Gold OA,Y,,General & Introductory Materials Science,Wiley,2022-2025
Advanced Sensor Research,27511219,Gold OA,Y,,Sensor Materials,Wiley,2022-2025
Advances in Agriculture,23147539,Gold OA,Y,,Agriculture,Wiley,2022-2025
Advances in Astronomy,16877977,Gold OA,Y,,"Astronomy, Astrophysics, And Cosmology",Wiley,2022-2025
Advances in Cell and Gene Therapy,25738461,Gold OA,Y,,Hematology,Wiley,2022-2025
Advances in Civil Engineering,16878094,Gold OA,Y,,Civil Engineering,Wiley,2022-2025
Advances in Condensed Matter Physics,16878124,Gold OA,Y,,Condensed Matter Physics,Wiley,2022-2025
Advances in Fuzzy Systems,1687711X,Gold OA,Y,,Fuzzy Systems,Wiley,2022-2025
Advances in Hematology,16879112,Gold OA,Y,,Hematology,Wiley,2022-2025
Advances in High Energy Physics,16877365,Gold OA,Y,,High Energy Physics,Wiley,2022-2025
Advances in Human-Computer Interaction,16875907,Gold OA,Y,,Interactive Systems,Wiley,2022-2025
Advances in Materials Science and Engineering,16878442,Gold OA,Y,,Materials Science,Wiley,2022-2025
Advances in Mathematical Physics,16879139,Gold OA,Y,,Mathematical Physics,Wiley,2022-2025
Advances in Meteorology,16879317,Gold OA,Y,,Meteorology,Wiley,2022-2025
Advances in Multimedia,16875699,Gold OA,Y,,Technologies In Multimedia Systems,Wiley,2022-2025
Advances in Orthopedics,20903472,Gold OA,Y,,Orthopedic Health Care,Wiley,2022-2025
Advances in Pharmacological and Pharmaceutical Sciences,26334690,Gold OA,Y,,Pharmacology And Pharmaceutics,Wiley,2022-2025
Advances in Polymer Technology,10982329,Gold OA,Y,,Polymer Technology,Wiley,2022-2025
Advances in Public Health,23147784,Gold OA,Y,,Public Health,Wiley,2022-2025
Advances in Urology,16876377,Gold OA,Y,,Urology,Wiley,2022-2025
Advances in Virology,16878647,Gold OA,Y,,Viruses And Viral Diseases,Wiley,2022-2025
Aggregate,26924560,Gold OA,Y,,General & Introductory Materials Science,Wiley,2022-2025
Aging and Cancer,26438909,Gold OA,Y,,Medical Oncology,Wiley,2022-2025
Aging Cell,14749726,Gold OA,Y,,Cell Biology,Wiley,2022-2025
Aging Medicine,24750360,Gold OA,Y,,Geriatric Medicine,Wiley,2022-2025
Agricultural & Environmental Letters,24719625,Gold OA,Y,,General & Introductory Agriculture,Wiley,2022-2025
"Agrosystems, Geosciences & Environment",26396696,Gold OA,Y,,General & Introductory Agriculture,Wiley,2022-2025
AGU Advances,2576604X,Gold OA,Y,,Geophysics,Wiley,2022-2025
AI Magazine,23719621,Gold OA,Y,,Artificial Intelligence,Wiley,2022-2025
AIDS Research and Treatment,20901259,Gold OA,Y,,Aids Research,Wiley,2022-2025
Alzheimer's & Dementia,15525279,Gold OA,Y,,Neurology,Wiley,2022-2025
"Alzheimer's & Dementia: Diagnosis, Assessment & Disease Monitoring",23528729,Gold OA,Y,,Neurology,Wiley,2022-2025
Alzheimer's & Dementia: Translational Research & Clinical Interventions,23528737,Gold OA,Y,,Neurology,Wiley,2022-2025
Analytical Cellular Pathology,22107185,Gold OA,Y,,Cellular Pathology,Wiley,2022-2025
Analytical Science Advances,26285452,Gold OA,Y,,Analytical Chemistry,Wiley,2022-2025
Andrologia,14390272,Gold OA,Y,,Urology,Wiley,2022-2025
Anemia,20901275,Gold OA,Y,,Anemia,Wiley,2022-2025
Anesthesiology Research and Practice,16876970,Gold OA,Y,,Anesthesiology,Wiley,2022-2025
Animal Models and Experimental Medicine,25762095,Gold OA,Y,,General & Introductory Medical Science,Wiley,2022-2025
Animal Research and One Health,28355075,Gold OA,Y,,Animal Farming,Wiley,2022-2025
Annals of Clinical and Translational Neurology,23289503,Gold OA,Y,,Neurology,Wiley,2022-2025
Annals of Gastroenterological Surgery,24750328,Gold OA,Y,,Surgery & Surgical Specialties,Wiley,2022-2025
Annals of Noninvasive Electrocardiology,1542474X,Gold OA,Y,,Cardiovascular Disease,Wiley,2022-2025
Annals of the Child Neurology Society,28313267,Gold OA,Y,,Neurology,Wiley,2022-2025
Applications in Plant Sciences,21680450,Gold OA,Y,,Plant Science,Wiley,2022-2025
Applied AI Letters,26895595,Gold OA,Y,,Artificial Intelligence,Wiley,2022-2025
Applied and Environmental Soil Science,16877675,Gold OA,Y,,Soil Science,Wiley,2022-2025
Applied Bionics and Biomechanics,17542103,Gold OA,Y,,Biomechanics,Wiley,2022-2025
Applied Computational Intelligence and Soft Computing,16879732,Gold OA,Y,,Computational Intelligence And Soft Computing,Wiley,2022-2025
Aquaculture Nutrition,13652095,Gold OA,Y,,"Acquaculture, Fisheries & Fish Science",Wiley,2022-2025
Aquaculture Research,13652109,Gold OA,Y,,"Acquaculture, Fisheries & Fish Science",Wiley,2022-2025
"Aquaculture, Fish and Fisheries",26938847,Gold OA,Y,,Aquaculture,Wiley,2022-2025
Asia & The Pacific Policy Studies,20502680,Gold OA,Y,,General & Introductory Economics,Wiley,2022-2025
Atmospheric Science Letters,1530261X,Gold OA,Y,,Atmospheric Sciences,Wiley,2022-2025
Australian Journal of Grape and Wine Research,17550238,Gold OA,Y,,Viticulture,Wiley,2022-2025
Battery Energy,27681696,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
Behavioural Neurology,18758584,Gold OA,Y,,Cognitive Neuroscience,Wiley,2022-2025
Biochemistry Research International,20902255,Gold OA,Y,,Biological Chemistry,Wiley,2022-2025
Bioengineering & Translational Medicine,23806761,Gold OA,Y,,Biochemistry (Chemical Biology),Wiley,2022-2025
Bioinorganic Chemistry and Applications,1687479X,Gold OA,Y,,Bioinorganic Chemistry And Its Applications,Wiley,2022-2025
Biological Diversity,29944139,Gold OA,Y,,Biodiversity,Wiley,2022-2025
BioMed Research International,23146141,Gold OA,Y,,Life Sciences And Medicine,Wiley,2022-2025
Biosurface and Biotribology,24054518,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
BJUI Compass,26884526,Gold OA,Y,,Urology,Wiley,2022-2025
BMEMat,27517446,Gold OA,Y,,Biomaterials,Wiley,2022-2025
Boreas,15023885,Gold OA,Y,,Quaternary Science & Glaciology,Wiley,2022-2025
Brain and Behavior,21623279,Gold OA,Y,,Neurology,Wiley,2022-2025
Brain Pathology,17503639,Gold OA,Y,,Pathology,Wiley,2022-2025
Brain-X,28353153,Gold OA,Y,,Neuroscience,Wiley,2022-2025
CA: A Cancer Journal for Clinicians,15424863,Gold OA,Y,,Cancer Treatment,Wiley,2022-2025
CAAI Transactions on Intelligence Technology,24682322,Gold OA,Y,,General & Introductory Computer Science,Wiley,2022-2025
Campbell Systematic Reviews,18911803,Gold OA,Y,,General & Introductory Development Studies,Wiley,2022-2025
Canadian Journal of Gastroenterology and Hepatology,22912797,Gold OA,Y,,Gastroenterology And Hepatology,Wiley,2022-2025
Canadian Journal of Infectious Diseases and Medical Microbiology,19181493,Gold OA,Y,,Infectious Diseases,Wiley,2022-2025
Canadian Respiratory Journal,19167245,Gold OA,Y,,Respiratory Medicine,Wiley,2022-2025
Cancer Communications,25233548,Gold OA,Y,,Medical Oncology,Wiley,2022-2025
Cancer Innovation,27709183,Gold OA,Y,,Medical Oncology,Wiley,2022-2025
Cancer Medicine,20457634,Gold OA,Y,,Oncology & Radiotherapy,Wiley,2022-2025
Cancer Nexus,29980623,Gold OA,Y,,Oncology,Wiley,2022-2025
Cancer Reports,25738348,Gold OA,Y,,Oncology & Radiotherapy,Wiley,2022-2025
Cancer Science,13497006,Gold OA,Y,,Oncology & Radiotherapy,Wiley,2022-2025
Carbon Energy,26379368,Gold OA,Y,,General Energy,Wiley,2022-2025
Carbon Neutralization,27693325,Gold OA,Y,,Nanomaterials,Wiley,2022-2025
Cardiology Research and Practice,20900597,Gold OA,Y,,Cardiology,Wiley,2022-2025
Cardiovascular Therapeutics,17555922,Gold OA,Y,,Cardiovascular And Clinical Pharmacology,Wiley,2022-2025
Case Reports in Anesthesiology,20906390,Gold OA,Y,,Anesthesiology,Wiley,2022-2025
Case Reports in Cardiology,20906412,Gold OA,Y,,Cardiology,Wiley,2022-2025
Case Reports in Critical Care,20906439,Gold OA,Y,,Critical Care Medicine,Wiley,2022-2025
Case Reports in Dentistry,20906455,Gold OA,Y,,Dentistry,Wiley,2022-2025
Case Reports in Dermatological Medicine,20906471,Gold OA,Y,,Dermatological Medicine,Wiley,2022-2025
Case Reports in Endocrinology,2090651X,Gold OA,Y,,Endocrinology,Wiley,2022-2025
Case Reports in Gastrointestinal Medicine,20906536,Gold OA,Y,,Gastrointestinal Medicine,Wiley,2022-2025
Case Reports in Genetics,20906552,Gold OA,Y,,Genetics,Wiley,2022-2025
Case Reports in Hematology,20906579,Gold OA,Y,,Hematology,Wiley,2022-2025
Case Reports in Hepatology,20906595,Gold OA,Y,,Hepatology ,Wiley,2022-2025
Case Reports in Immunology,20906617,Gold OA,Y,,Immunology,Wiley,2022-2025
Case Reports in Infectious Diseases,20906633,Gold OA,Y,,Infectious Diseases,Wiley,2022-2025
Case Reports in Medicine,16879635,Gold OA,Y,,Clinical Medicine,Wiley,2022-2025
Case Reports in Nephrology,2090665X,Gold OA,Y,,Nephrology,Wiley,2022-2025
Case Reports in Neurological Medicine,20906676,Gold OA,Y,,Neurological Medicine,Wiley,2022-2025
Case Reports in Obstetrics and Gynecology,20906692,Gold OA,Y,,Obstetrics And Gynecology,Wiley,2022-2025
Case Reports in Oncological Medicine,20906714,Gold OA,Y,,Oncological Medicine,Wiley,2022-2025
Case Reports in Ophthalmological Medicine,20906730,Gold OA,Y,,Ophthalmological Medicine,Wiley,2022-2025
Case Reports in Orthopedics,20906757,Gold OA,Y,,Orthopedics,Wiley,2022-2025
Case Reports in Otolaryngology,20906773,Gold OA,Y,,Otolaryngology,Wiley,2022-2025
Case Reports in Pathology,2090679X,Gold OA,Y,,Pathology,Wiley,2022-2025
Case Reports in Pediatrics,20906811,Gold OA,Y,,Pediatrics,Wiley,2022-2025
Case Reports in Psychiatry,20906838,Gold OA,Y,,Psychiatry,Wiley,2022-2025
Case Reports in Pulmonology,20906854,Gold OA,Y,,Pulmonary And Associated Disorders,Wiley,2022-2025
Case Reports in Radiology,20906870,Gold OA,Y,,Radiology,Wiley,2022-2025
Case Reports in Rheumatology,20906897,Gold OA,Y,,Rheumatology,Wiley,2022-2025
Case Reports in Surgery,20906919,Gold OA,Y,,Surgery,Wiley,2022-2025
Case Reports in Transplantation,20906951,Gold OA,Y,,Cell Transplantation,Wiley,2022-2025
Case Reports in Urology,20906978,Gold OA,Y,,Urology,Wiley,2022-2025
Case Reports in Vascular Medicine,20906994,Gold OA,Y,,Vascular Medicine,Wiley,2022-2025
Case Reports in Veterinary Medicine,2090701X,Gold OA,Y,,Veterinary Medicine,Wiley,2022-2025
Cell Proliferation,13652184,Gold OA,Y,,Cell Biology,Wiley,2022-2025
Cellular Microbiology,14625822,Gold OA,Y,,Microbiology & Virology,Wiley,2022-2025
ChemElectroChem,21960216,Gold OA,Y,,Electrochemistry,Wiley,2022-2025
Chemistry - Methods,26289725,Gold OA,Y,,General Chemistry,Wiley,2022-2025
ChemistryEurope,27514765,Gold OA,Y,,General Chemistry,Wiley,2022-2025
ChemistryOpen,21911363,Gold OA,Y,,General Chemistry,Wiley,2022-2025
Chronic Diseases and Translational Medicine,25890514,Gold OA,Y,,General & Internal Medicine,Wiley,2022-2025
CleanMat,28376722,Gold OA,Y,,Energy & Environment,Wiley,2022-2025
Climate Resilience and Sustainability,26924587,Gold OA,Y,,Environmental Change,Wiley,2022-2025
Clinical & Translational Immunology,20500068,Gold OA,Y,,Immunology,Wiley,2022-2025
Clinical and Experimental Dental Research,20574347,Gold OA,Y,,General Dentistry,Wiley,2022-2025
Clinical and Public Health Guidelines,28363973,Gold OA,Y,,Health Guidelines,Wiley,2022-2025
Clinical and Translational Allergy,20457022,Gold OA,Y,,Allergy & Clinical Immunology,Wiley,2022-2025
Clinical and Translational Discovery,27680622,Gold OA,Y,,General & Internal Medicine,Wiley,2022-2025
Clinical and Translational Medicine,20011326,Gold OA,Y,,Clinical & Experimental Medical Research,Wiley,2022-2025
Clinical and Translational Science,17528062,Gold OA,Y,,Basic Medical Sciences,Wiley,2022-2025
Clinical Cardiology,19328737,Gold OA,Y,,Cardiovascular Disease,Wiley,2022-2025
Clinical Case Reports,20500904,Gold OA,Y,,General & Internal Medicine,Wiley,2022-2025
Clinical Neuroimaging,28373219,Gold OA,Y,,Neuroimaging,Wiley,2022-2025
cMat,30062691,Gold OA,Y,,Materials Science,Wiley,2022-2025
CNS Neuroscience & Therapeutics,17555949,Gold OA,Y,,Neuroscience,Wiley,2022-2025
Cochrane Evidence Synthesis and Methods,28329023,Gold OA,Y,,Evidence-Based Health Care,Wiley,2022-2025
Cognitive Computation and Systems,25177567,Gold OA,Y,,General & Introductory Computer Science,Wiley,2022-2025
Community Science,26929430,Gold OA,Y,,General & Introductory Earth Sciences,Wiley,2022-2025
Complexity,10990526,Gold OA,Y,,Complex Systems,Wiley,2022-2025
Computational and Mathematical Methods,25777408,Gold OA,Y,,Mathematics,Wiley,2022-2025
Computational and Systems Oncology,26899655,Gold OA,Y,,Oncology & Radiotherapy,Wiley,2022-2025
"Concepts in Magnetic Resonance Part A, Bridging Education and Research",15525023,Gold OA,Y,,Magnetic Resonance,Wiley,2022-2025
Conservation Letters,1755263X,Gold OA,Y,,Conservation Science,Wiley,2022-2025
Conservation Science and Practice,25784854,Gold OA,Y,,Conservation Science,Wiley,2022-2025
Contemporary European Politics,28330188,Gold OA,Y,,Comparative Politics,Wiley,2022-2025
CPT: Pharmacometrics & Systems Pharmacology,21638306,Gold OA,Y,,Clinical Pharmacology & Therapeutics,Wiley,2022-2025
Critical Care Research and Practice,20901313,Gold OA,Y,,Critical Care Medicine,Wiley,2022-2025
Deep Underground Science and Engineering,27701328,Gold OA,Y,,General & Introductory Earth Sciences,Wiley,2022-2025
DEN Open,26924609,Gold OA,Y,,Gastroenterology,Wiley,2022-2025
Depression and Anxiety,15206394,Gold OA,Y,,Psychiatry,Wiley,2022-2025
Dermatologic Therapy,15298019,Gold OA,Y,,Dermatology,Wiley,2022-2025
Dermatology Research and Practice,16876113,Gold OA,Y,,Dermatology,Wiley,2022-2025
Digital Twins and Applications,29952182,Gold OA,Y,,"Engineering, Mathematics & Statistics								",Wiley,2022-2025
Discrete Dynamics in Nature and Society,1607887X,Gold OA,Y,,Discrete Dynamics Of Complex Systems,Wiley,2022-2025
Diversity & Inclusion Research,2835236X,Gold OA,Y,,"Diversity, Equity and Inclusion",Wiley,2022-2025
Diversity and Distributions,14724642,Gold OA,Y,,Conservation Science,Wiley,2022-2025
Droplet,27314375,Gold OA,Y,,General Physics,Wiley,2022-2025
Earth and Space Science,23335084,Gold OA,Y,,Geophysics,Wiley,2022-2025
Earth Stewardship,28353617,Gold OA,Y,,Ecology & Organismal Biology,Wiley,2022-2025
Earth's Future,23284277,Gold OA,Y,,Environmental Change,Wiley,2022-2025
EcoEnergy,28359399,Gold OA,Y,,Energy & Environment,Wiley,2022-2025
Ecography,16000587,Gold OA,Y,,Ecology & Organismal Biology,Wiley,2022-2025
Ecological Solutions and Evidence,26888319,Gold OA,Y,,Ecology & Organismal Biology,Wiley,2022-2025
Ecology and Evolution,20457758,Gold OA,Y,,Ecology & Organismal Biology,Wiley,2022-2025
EcoMat,25673173,Gold OA,Y,,General & Introductory Materials Science,Wiley,2022-2025
Ecosphere,21508925,Gold OA,Y,,Ecology & Organismal Biology,Wiley,2022-2025
eFood,26663066,Gold OA,Y,,General & Introductory Food Science & Technology,Wiley,2022-2025
EFSA Journal,18314732,Gold OA,Y,,General & Introductory Food Science & Technology,Wiley,2022-2025
eJhaem,26886146,Gold OA,Y,,Hematology,Wiley,2022-2025
Electrochemical Science Advances,26985977,Gold OA,Y,,Electrochemistry,Wiley,2022-2025
Electron,27512614,Gold OA,Y,,Energy & Environment,Wiley,2022-2025
Electronics Letters,1350911X,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
Emergency Medicine International,20902859,Gold OA,Y,,Emergency Medicine,Wiley,2022-2025
"Endocrinology, Diabetes & Metabolism",23989238,Gold OA,Y,,Endocrinology,Wiley,2022-2025
Energy & Environmental Materials,25750356,Gold OA,Y,,Batteries & Fuel Cells,Wiley,2022-2025
Energy Conversion and Economics,26341581,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
Energy Science & Engineering,20500505,Gold OA,Y,,General Energy,Wiley,2022-2025
Engineering Biology,23986182,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
