Journal Title,eISSN,Open Access Status,Included in R&P agreement,Explanation if not included,Subject,Publisher,Agreement Duration
Brain Injury,1362-301X ,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Brain-Apparatus Communication: A Journal of Bacomics,2770-6710,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
British Journal for the History of Mathematics,2637-5494,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
British Journal for the History of Philosophy,1469-3526,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
British Journal of Educational Studies,1467-8527,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
British Journal of Guidance & Counselling,1469-3534,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
British Journal of Middle Eastern Studies,1469-3542,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
British Journal of Neurosurgery,1360-046X,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
British Journal of Religious Education,1740-7931,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
British Journal of Sociology of Education,1465-3346,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
British Poultry Abstracts,1746-6210,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
British Poultry Science      ,1466-1799,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Bronte Studies,1745-8226,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Building Research & Information,1466-4321,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Bulletin of Indonesian Economic Studies,1472-7234,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Bulletin of Spanish Studies,1478-3428,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Bulletin of Spanish Visual Studies,2474-1612,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Bulletin of the Atomic Scientists,1938-3282,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Business History     ,1743-7938,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
CAA Reviews,,Gold OA,,Discounted,Social Sciences & Humanities,Taylor & Francis,2024-2026
California Archaeology,1947-4628,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Cambridge Journal of Education,1469-3577,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Cambridge Review of International Affair,1474-449X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Canadian Foreign Policy Journal,2157-0817,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Canadian Journal of African Studies / La Revue Canadienne des etudes Africaines,1923-3051,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Canadian Journal of Art Therapy: Research, Practice and Issues",2690-7267,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Canadian Journal of Development Studies / Revue canadienne d'etudes du developpe,2158-9100,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Canadian Journal of Latin American and Caribbean Studies,2333-1461,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Canadian Journal of Pain/Revue canadienne de la douleur,2474-0527,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Canadian Journal of Plant Pathology,1715-2992,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Canadian Journal of Remote Sensing,1712-7971,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Canadian Journal of Respiratory Critical Care and Sleep Medicine,2474-5340,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Canadian Metallurgical Quarterly (The Canadian Journal of Metallurgy and Materials Science ),1879-1395,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Canadian Slavonic Papers/Revue Canadienne des Slavistes,2375-2475,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Canadian Society of Forensic Science Journal,2332-1660,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Canadian Water Resources Journal / Revue Canadienne des Ressources Hydriques,1918-1817,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Cancer Biology & Therapy,1555-8576,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Cancer Investigation,1532-4192 ,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Cancer Survivorship Research & Care,2835-2610,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Capitalism Nature Socialism,1548-3290,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Carbon Management,1758-3012,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Caribbean Quarterly,2470-6302,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Cartography and Geographic Information Science,1545-0465,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Case Reports in Plastic Surgery and Hand Surgery,2332-0885,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Cataloging & Classification Quarterly,1544-4554,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Catalysis Reviews,1520-5703,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Celebrity Studies,1939-2400,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Cell Adhesion & Migration,1933-6926,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Cell Cycle,1551-4005,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Central Asian Survey,1465-3354,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Central Europe,1745-8218,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Challenge,1558-1489,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Chance,1867-2280,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Change: The Magazine of Higher Learning,1939-9146,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Changing English: Studies in Culture and Education ,1469-3585,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Channels,1933-6969,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Chemical Engineering Communications,1563-5201,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Chemistry and Ecology,1029-0370,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Child & Family Behavior Therapy,1545-228X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
CHILD & YOUTH SERVICES,1545-2298,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Child Care in Practice,1476-489X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Child Neuropsychology,1744-4136,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Childhood Education,2162-0725,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Childhood in the Past    ,2040-8528,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Children's Geographies,1473-3277,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Children's Health Care,1532-6888,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
China Economic Journal,1753-8971,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
China Journal of Accounting Studies,2169-7221,Gold OA,,Discounted,Social Sciences & Humanities,Taylor & Francis,2024-2026
China Journal of Social Work,1752-5101,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Chinese Education & Society,1944-7116,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Chinese Journal of Communication,1754-4769,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Chinese Law & Government,1944-7051,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Chinese Literature and Thought Today,2768-3532,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Chinese Sociological Review
",2162-0563,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Chinese Studies in History,1558-0407,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Christian Higher Education: An International Journal of Research, Theory and Practice",1539-4107,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Chronobiology International,1525-6073 ,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
"Church, Communication and Culture",2375-3242,Gold OA,,Discounted,Social Sciences & Humanities,Taylor & Francis,2024-2026
CIM Journal,2689-8403,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Cities & Health,2374-8842,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Citizenship Studies,1469-3593,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"City: Analysis of Urban Trends,Culture,Theory, Policy, Action",1470-3629,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Civil Engineering and Environmental Systems,1029-0249,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Civil Wars,1743-968X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Classroom Discourse,1946-3022,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Climacteric,1473-0804,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Climate and Development,1756-5537,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Climate Interactions,,Gold OA,,Discounted,,Taylor & Francis,2024-2026
Climate Policy,1752-7457,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Clinical & Experimental Hypertension,,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Clinical and Experimental Optometry,1444-0938,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
"Clinical and Investigative Orthodontics
",,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Clinical Gerontologist,1545-2301,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Clinical Linguistics & Phonetics,1464-5076 ,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Clinical Psychologist,1742-9552,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Clinical Supervisior (The),1545-231X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Clinical Toxicology,1556-9519,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
CNS Oncology,,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
"Coaching: An International Journal of Theory, Research and Practice",1752-1890,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Coastal Engineering Journal,1793-6292,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Coastal Management,1521-0421,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Cochlear Implants International (An Interdisciplinary Journal for Implantable Hearing Devices),1754-7628,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
CoDesign,1745-3755,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Cognition & Emotion,1464-0600,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Cognition and Instruction,1532-690X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Cognitive Behaviour Therapy,1651-2316,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Cognitive Neuropsychiatry,1464-0619,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Cognitive Neuropsychology,1464-0627,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Cognitive Neuroscience,1758-8936,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Cold War History,1743-7962,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Collection Management,1545-2549,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
College & Undergraduate Libraries,1545-2530,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
College Teaching,1930-8299,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Colonial Latin American Review,1466-1802,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Colorectal Cancer,,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Combustion Science and Technology,1563-521X,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Combustion Theory and Modelling,1741-3559,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Comedy Studies,2040-6118,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Comments on Inorganic Chemistry,1548-9574,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Communicatio: South African Journal for Communication Theory and Research,1753-5379,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Communication & Critical/Cultural Studies,1479-4233,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Communication and Democracy,2767-1135,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Communication Booknotes Quarterly,1532-6896,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Communication Education,1479-5795,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Communication Law and Policy,1532-6926,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Communication Methods and Measures,1931-2466,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Communication Monographs,1479-5787,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Communication Quarterly & Communication Research,1746-4102,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Communication Reports,1745-1043,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Communication Research and Practice,2206-3374,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Communication Research Reports,1746-4099,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Communication Studies,1745-1035,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Communication Teacher Online,1740-4630,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Communications & Integrative Biology,,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Communications in Algebra,1532-4125,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Communications in Partial Differential Equations,1532-4133,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Communications in Soil Science and Plant Analysis,1532-2416,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
"Communications in Statistics - Case Studies, Data Analysis and Applications",2373-7484,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Communications in Statistics: Simulation and Computation ,1532-4141,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Communications in Statistics: Theory and Methods,1532-415X,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Community College Journal of Research & Practice,1521-0413,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Community Development,1944-7485,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Community, Work & Family",1469-3615,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Comparative American Studies An International Journal,1741-2676,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Comparative and Continental Philosophy,1757-0646,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Comparative Education,1360-0486,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Comparative Legal History,2049-6788,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Comparative Literature: East & West,2572-3618,Gold OA,,Discounted,Social Sciences & Humanities,Taylor & Francis,2024-2026
Comparative Strategy,1521-0448,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Compare: A Journal of Comparative and International Education,1469-3623,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Complex Variables and Elliptic Equations: An International Journal,1747-6941,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Composite Interfaces,1568-5543,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Compost Science & Utilization,2326-2397,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Comprehensive Child and Adolescent Nursing,2469-4207,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Comprehensive Results in Social Psychology,2374-3611,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Computer Assisted Language Learning,1744-3210,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Computer Assisted Surgery,2469-9322,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Computer Methods in Biomechanics and Biomedical Engineering  ,1476-8259,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Computer Methods in Biomechanics and Biomedical Engineering: Imaging & Visualization,2168-1171,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Computer Science Education,1744-5175,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Computers In The Schools,1528-7033,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Conflict, Security & Development",1478-1174,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
