Journal Title,eISSN,Open Access Status,Included in R&P agreement,Explanation if not included,Subject,Publisher,Agreement Duration
Psychotherapie Forum,1613-7604,Hybrid,Y,,Medicine,Springer,2023-2025
ProCare,1613-7574,Hybrid,Y,,Medicine,Springer,2023-2025
Archives of Women's Mental Health,1435-1102,Hybrid,Y,,Medicine,Springer,2023-2025
Psychopraxis. Neuropraxis,2197-9715,Hybrid,Y,,Medicine,Springer,2023-2025
Wiener Klinisches Magazin,1613-7817,Hybrid,Y,,Medicine,Springer,2023-2025
Die Onkologie,2731-7234,Hybrid,Y,,Medicine,Springer,2023-2025
JPC – Journal of Planar Chromatography – Modern TLC,1789-0993,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Requirements Engineering,1432-010X,Hybrid,Y,,Computer Science,Springer,2023-2025
Grundwasser,1432-1165,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Accreditation and Quality Assurance,1432-0517,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Gefässchirurgie,1434-3932,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Marine Science and Technology,1437-8213,Hybrid,Y,,Engineering,Springer,2023-2025
JBIC Journal of Biological Inorganic Chemistry,1432-1327,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
The VLDB Journal,0949-877X,Hybrid,Y,,Computer Science,Springer,2023-2025
Personal and Ubiquitous Computing,1617-4917,Hybrid,Y,,Computer Science,Springer,2023-2025
Finance and Stochastics,1432-1122,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Clinical Oral Investigations,1436-3771,Hybrid,Y,,Medicine,Springer,2023-2025
European Child & Adolescent Psychiatry,1435-165X,Hybrid,Y,,Medicine,Springer,2023-2025
Extremophiles,1433-4909,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Medical Molecular Morphology,1860-1499,Hybrid,Y,,Medicine,Springer,2023-2025
International Journal on Digital Libraries,1432-1300,Hybrid,Y,,Computer Science,Springer,2023-2025
Journal of Molecular Modeling,0948-5023,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Oral and Maxillofacial Surgery,1865-1569,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Solid State Electrochemistry,1433-0768,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
International Journal on Software Tools for Technology Transfer,1433-2787,Hybrid,Y,,Computer Science,Springer,2023-2025
Forschung im Ingenieurwesen,1434-0860,Hybrid,Y,,Engineering,Springer,2023-2025
Vietnam Journal of Mathematics,2305-2228,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Brain Tumor Pathology,1861-387X,Hybrid,Y,,Medicine,Springer,2023-2025
Artificial Life and Robotics,1614-7456,Hybrid,Y,,Computer Science,Springer,2023-2025
Environmental Economics and Policy Studies,1867-383X,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Ecosystems,1435-0629,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Hernia,1248-9204,Hybrid,Y,,Medicine,Springer,2023-2025
International Journal on Document Analysis and Recognition (IJDAR),1433-2825,Hybrid,Y,,Computer Science,Springer,2023-2025
Granular Matter,1434-7636,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
Review of Regional Research,1613-9836,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Journal of Human Genetics,1435-232X,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Hydrogeology Journal,1435-0157,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Optical Review,1349-9432,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
Pattern Analysis and Applications,1433-755X,Hybrid,Y,,Computer Science,Springer,2023-2025
Journal of Artificial Organs,1619-0904,Hybrid,Y,,Medicine,Springer,2023-2025
neurogenetics,1364-6753,Hybrid,Y,,Medicine,Springer,2023-2025
Notfall + Rettungsmedizin,1436-0578,Hybrid,Y,,Medicine,Springer,2023-2025
The European Physical Journal A,1434-601X,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
The European Physical Journal B,1434-6036,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
The European Physical Journal D,1434-6079,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
Virtual Reality,1434-9957,Hybrid,Y,,Computer Science,Springer,2023-2025
Review of Economic Design,1434-4750,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Bulletin of Engineering Geology and the Environment,1435-9537,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Clinical Rheumatology,1434-9949,Hybrid,Y,,Medicine,Springer,2023-2025
Food Science and Biotechnology,2092-6456,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Animal Cognition,1435-9456,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Neurological Sciences,1590-3478,Hybrid,Y,,Medicine,Springer,2023-2025
Calcolo,1126-5434,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
European Journal of Clinical Microbiology & Infectious Diseases,1435-4373,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Clean Technologies and Environmental Policy,1618-9558,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Central European Journal of Operations Research,1613-9178,Hybrid,Y,,Business and Management,Springer,2023-2025
Economics of Governance,1435-8131,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Lasers in Medical Science,1435-604X,Hybrid,Y,,Medicine,Springer,2023-2025
Mathematical Programming,1436-4646,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Journal of Geographical Systems,1435-5949,Hybrid,Y,,Economics and Finance,Springer,2023-2025
"Cognition, Technology & Work",1435-5566,Hybrid,Y,,Computer Science,Springer,2023-2025
Regional Environmental Change,1436-378X,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Knowledge and Information Systems,0219-3116,Hybrid,Y,,Computer Science,Springer,2023-2025
Chinese Journal of Polymer Science,1439-6203,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Gastric Cancer,1436-3305,Hybrid,Y,,Medicine,Springer,2023-2025
International Microbiology,1618-1905,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Marine Biotechnology,1436-2236,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Emergency Radiology,1438-1435,Hybrid,Y,,Medicine,Springer,2023-2025
Functional & Integrative Genomics,1438-7948,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Neurosurgical Review,1437-2320,Hybrid,Y,,Medicine,Springer,2023-2025
International Journal of Clinical Oncology,1437-7772,Hybrid,Y,,Medicine,Springer,2023-2025
Techniques in Coloproctology,1128-045X,Hybrid,Y,,Medicine,Springer,2023-2025
Clinical and Experimental Nephrology,1437-7799,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of the Association for Research in Otolaryngology,1438-7573,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Material Cycles and Waste Management,1611-8227,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of Ethology,1439-5444,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
AStA Advances in Statistical Analysis,1863-818X,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
The European Physical Journal E,1292-895X,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
The European Journal of Health Economics,1618-7601,Hybrid,Y,,Medicine,Springer,2023-2025
Limnology,1439-863X,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Decisions in Economics and Finance,1129-6569,Hybrid,Y,,Economics and Finance,Springer,2023-2025
International Journal of Information Security,1615-5270,Hybrid,Y,,Computer Science,Springer,2023-2025
Foundations of Computational Mathematics,1615-3383,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Universal Access in the Information Society,1615-5297,Hybrid,Y,,Computer Science,Springer,2023-2025
Acta Ethologica,1437-9546,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
European Journal of Psychology of Education,1878-5174,Hybrid,Y,,Education,Springer,2023-2025
Ichthyological Research,1616-3915,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Mine Water and the Environment,1616-1068,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Annali di Matematica Pura ed Applicata (1923 -),1618-1891,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Ocean Dynamics,1616-7228,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Biomechanics and Modeling in Mechanobiology,1617-7940,Hybrid,Y,,Engineering,Springer,2023-2025
Clinical and Experimental Medicine,1591-9528,Hybrid,Y,,Medicine,Springer,2023-2025
"Acta Mathematicae Applicatae Sinica, English Series",1618-3932,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Information Systems and e-Business Management,1617-9854,Hybrid,Y,,Business and Management,Springer,2023-2025
Portuguese Economic Journal,1617-9838,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Statistical Methods & Applications,1613-981X,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Journal of Plant Research,1618-0860,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Odontology,1618-1255,Hybrid,Y,,Medicine,Springer,2023-2025
Software and Systems Modeling,1619-1374,Hybrid,Y,,Computer Science,Springer,2023-2025
Journal of Digital Imaging,1618-727X,Hybrid,Y,,Medicine,Springer,2023-2025
Clinical Autonomic Research,1619-1560,Hybrid,Y,,Medicine,Springer,2023-2025
Computational Management Science,1619-6988,Hybrid,Y,,Business and Management,Springer,2023-2025
4OR,1614-2411,Hybrid,Y,,Business and Management,Springer,2023-2025
Review of World Economics,1610-2886,Hybrid,Y,,Economics and Finance,Springer,2023-2025
GPS Solutions,1521-1886,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Gynäkologische Endokrinologie,1610-2908,Hybrid,Y,,Medicine,Springer,2023-2025
Asia Europe Journal,1612-1031,Hybrid,Y,,Social Sciences,Springer,2023-2025
Zeitschrift für Epileptologie,1610-0646,Hybrid,Y,,Medicine,Springer,2023-2025
Environmental Chemistry Letters,1610-3661,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Journal of General Plant Pathology,1610-739X,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Primates,1610-7365,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Paddy and Water Environment,1611-2504,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
"Magnetic Resonance Materials in Physics, Biology and Medicine",1352-8661,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Ornithology,2193-7206,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Chromatographia,1612-1112,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Acta Mechanica Solida Sinica,1860-2134,Hybrid,Y,,Engineering,Springer,2023-2025
Cognitive Processing,1612-4790,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Journal of Pest Science,1612-4766,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Erwerbs-Obstbau,1439-0302,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
European Journal of Forest Research,1612-4677,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Gesunde Pflanzen,1439-0345,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
European Journal of Wildlife Research,1439-0574,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Landslides,1612-5118,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Facies,1612-4820,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
European Surgery,1682-4016,Hybrid,Y,,Medicine,Springer,2023-2025
Wiener Medizinische Wochenschrift,1563-258X,Hybrid,Y,,Medicine,Springer,2023-2025
Natur und Recht,1439-0515,Hybrid,Y,,Law and Criminology,Springer,2023-2025
International Economics and Economic Policy,1612-4812,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Esophagus,1612-9067,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Public Health,1613-2238,Hybrid,Y,,Medicine,Springer,2023-2025
EcoHealth,1612-9210,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Medical Ultrasonics,1613-2254,Hybrid,Y,,Medicine,Springer,2023-2025
Microfluidics and Nanofluidics,1613-4990,Hybrid,Y,,Engineering,Springer,2023-2025
Zeitschrift für Pneumologie,2731-7412,Hybrid,Y,,Medicine,Springer,2023-2025
Acta Mechanica Sinica,1614-3116,Hybrid,Y,,Engineering,Springer,2023-2025
Annals of Surgical Oncology,1534-4681,Hybrid,Y,,Medicine,Springer,2023-2025
Annals of Finance,1614-2454,Hybrid,Y,,Economics and Finance,Springer,2023-2025
African Archaeological Review,1572-9842,Hybrid,Y,,Social Sciences,Springer,2023-2025
Annals of Biomedical Engineering,1573-9686,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Acta Applicandae Mathematicae,1572-9036,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Acta Biotheoretica,1572-8358,Hybrid,Y,,Education,Springer,2023-2025
Applied Composite Materials,1573-4897,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Advances in Computational Mathematics,1572-9044,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
International Journal for the Advancement of Counselling,1573-3246,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Adsorption,1572-8757,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Aquatic Ecology,1573-5125,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Aerobiologia,1573-3025,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Annals of Global Analysis and Geometry,1572-9060,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Angiogenesis,1573-7209,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Agroforestry Systems,1572-9680,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Autonomous Agents and Multi-Agent Systems,1573-7454,Hybrid,Y,,Computer Science,Springer,2023-2025
Advances in Health Sciences Education,1573-1677,Hybrid,Y,,Education,Springer,2023-2025
Agriculture and Human Values,1572-8366,Hybrid,Y,,Education,Springer,2023-2025
AIDS and Behavior,1573-3254,Hybrid,Y,,Medicine,Springer,2023-2025
Artificial Intelligence Review,1573-7462,Hybrid,Y,,Computer Science,Springer,2023-2025
American Journal of Dance Therapy,1573-3262,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Algebras and Representation Theory,1572-9079,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Algebra and Logic,1573-8302,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Analog Integrated Circuits and Signal Processing,1573-1979,Hybrid,Y,,Engineering,Springer,2023-2025
Annals of Mathematics and Artificial Intelligence,1573-7470,Hybrid,Y,,Computer Science,Springer,2023-2025
Acta Mathematica Scientia,1572-9087,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Annals of Operations Research,1572-9338,Hybrid,Y,,Business and Management,Springer,2023-2025
Antonie van Leeuwenhoek,1572-9699,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Applied Mathematics and Mechanics,1573-2754,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Applied Psychophysiology and Biofeedback,1573-3270,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Applied Categorical Structures,1572-9095,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Administration and Policy in Mental Health and Mental Health Services Research,1573-3289,Hybrid,Y,,Medicine,Springer,2023-2025
Applied Intelligence,1573-7497,Hybrid,Y,,Computer Science,Springer,2023-2025
Asia Pacific Journal of Management,1572-9958,Hybrid,Y,,Business and Management,Springer,2023-2025
Applications of Mathematics,1572-9109,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Experimental and Applied Acarology,1572-9702,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
"Flow, Turbulence and Combustion",1573-1987,Hybrid,Y,,Engineering,Springer,2023-2025
Apoptosis,1573-675X,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Aquatic Geochemistry,1573-1421,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Aquaculture International,1573-143X,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Archival Science,1573-7500,Hybrid,Y,,"Literature, Cultural and Media Studies",Springer,2023-2025
Argumentation,1572-8374,Hybrid,Y,,Education,Springer,2023-2025
Artificial Intelligence and Law,1572-8382,Hybrid,Y,,Computer Science,Springer,2023-2025
Archives of Sexual Behavior,1573-2800,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Astrophysics and Space Science,1572-946X,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
Autonomous Robots,1573-7527,Hybrid,Y,,Engineering,Springer,2023-2025
Automated Software Engineering,1573-7535,Hybrid,Y,,Computer Science,Springer,2023-2025
Global Philosophy,1572-8390,Hybrid,Y,,Education,Springer,2023-2025
Bulletin of Earthquake Engineering,1573-1456,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Behavior Genetics,1573-3297,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Biogerontology,1573-6768,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
BioControl,1573-8248,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Biochemical Genetics,1573-4927,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Biotechnology Letters,1573-6776,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Biological Invasions,1573-1464,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Biodiversity and Conservation,1572-9710,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Biodegradation,1572-9729,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Biogeochemistry,1573-515X,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
BioMetals,1572-8773,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Biology & Philosophy,1572-8404,Hybrid,Y,,Education,Springer,2023-2025
BIT Numerical Mathematics,1572-9125,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Biomedical Microdevices,1572-8781,Hybrid,Y,,Engineering,Springer,2023-2025
Boundary-Layer Meteorology,1573-1472,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Brain Topography,1573-6792,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Breast Cancer Research and Treatment,1573-7217,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Business Ethics,1573-0697,Hybrid,Y,,Education,Springer,2023-2025
Cancer Causes & Control,1573-7225,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
The International Journal of Cardiovascular Imaging,1875-8312,Hybrid,Y,,Medicine,Springer,2023-2025
Cancer and Metastasis Reviews,1573-7233,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Cardiovascular Drugs and Therapy,1573-7241,Hybrid,Y,,Medicine,Springer,2023-2025
Child and Adolescent Social Work Journal,1573-2797,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Cell and Tissue Banking,1573-6814,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Catalysis Letters,1572-879X,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Catalysis Surveys from Asia,1574-9266,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
